품목코드,품목명,Tier,가중치,모델,pred_2025-08,actual_2025-08,pred_2025-09,actual_2025-09,pred_2025-10,actual_2025-10,pred_2025-11,actual_2025-11,pred_2025-12,actual_2025-12,pred_2026-01,actual_2026-01,pred_2026-02,actual_2026-02,pred_2026-03,actual_2026-03,pred_2026-04,actual_2026-04,pred_2026-05,actual_2026-05,pred_2026-06,actual_2026-06,pred_2026-07,actual_2026-07
A017170,풋고추,B,0.6,계절ETS,123.15198754701554,119.46,129.93351548808957,120.37,113.19250682095698,136.52,137.6210942132669,130.8,130.81218431225886,115.39,128.65434216855152,126.74,148.20295274732862,163.4,162.19895957309103,144.5,120.14299690720227,122.61,113.58546100703072,113.29,108.68341463645974,115.38,115.70491346913238,117.22
A017180,호박,B,0.5,계절ETS,121.00445691744756,108.79,144.77482748599323,115.49,110.96088658231,130.19,116.29108506350117,120.64,123.73546504912662,101.95,141.16339739456922,142.54,150.02663549219432,161.63,141.82527692645237,127.31,112.83045449189757,92.5,93.70272956734621,70.2,89.89063758549071,78.46,93.56103291271138,75.12
A017190,가지,B,0.2,계절ETS,113.67189578698064,90.06,98.81844960109382,87.97,101.80785460313683,97.99,101.21349670920326,120.62,130.60807634782972,133.79,158.01834562678414,162.8,155.5760508579774,153.31,140.98515380888182,139.67,116.89168765707329,123.29,106.57264991422156,107.0,95.30038397563933,101.71,97.37677107583164,88.48
A017200,토마토,B,1.3,계절ETS,97.72238619267384,119.28,139.94042455899321,137.43,148.25630107119625,139.45,131.23126484794616,146.07,142.4415386873755,128.2,131.38481348775724,122.17,126.41777040083689,121.02,124.242195742209,115.36,110.87644476055732,106.86,93.01203751630801,96.48,83.82142842426968,90.19,88.07624158200122,84.71
A017210,파,B,0.9,계절ETS,101.35161553216618,116.56,131.0188779125588,112.9,111.79664471897591,115.58,108.92426683897514,116.16,115.75339765927224,128.26,131.3237130296692,113.83,120.13324130051774,116.57,114.00022807884315,99.48,82.79757189109985,73.37,69.46128246403178,87.15,87.48178333166558,109.88,108.33033285307633,108.44
A017220,양파,B,0.7,계절ETS,92.50416772948104,97.92,101.85999107021074,97.6,98.7661992656133,98.81,100.04630203145157,101.11,103.71373001706812,102.53,105.28464440184952,101.97,105.9616165158473,102.32,107.49783162051308,98.25,97.65291414538248,98.95,86.88331753902334,92.72,83.34388052407317,88.59,86.19584808883262,84.05
A017230,마늘,B,1.3,계절ETS,143.55512175354636,141.12,138.10132711642848,139.9,138.37824960870566,139.31,137.32711455131394,139.51,139.9706161533338,140.01,141.08729136668623,139.69,139.65722247459496,137.37,135.89688192385378,139.41,140.78596729905078,139.86,141.364161191521,138.76,136.02421757109747,138.97,137.93670474199692,137.21
A017240,브로콜리,B,0.2,계절ETS,125.57507802922122,137.2,157.08475917418957,162.13,147.9818104483335,165.26,153.01222429479367,163.06,154.8375826573778,135.72,136.72554195795672,117.4,113.00591567071237,114.73,112.66938411198954,103.37,113.67029424237586,112.31,119.23395927789934,108.11,90.10137823281914,99.93,103.76663230455233,99.87
A017260,파프리카,B,0.6,계절ETS,98.76152314086248,125.74,168.68224423818666,140.87,131.38368011327728,147.74,126.36636657767701,138.3,125.39008213631188,125.32,149.88319193040607,122.28,144.2384364588566,163.29,144.08101178710137,138.82,125.41110915110409,117.44,104.92575741896187,112.54,103.37408566993301,102.88,94.1937049936941,82.77
A019030,생강,B,0.1,계절ETS,99.57333418946084,105.83,109.5121287612317,121.21,113.70830594526583,114.88,111.17849148866152,90.33,90.25587053363832,94.45,96.87979922112487,98.92,100.83945401826534,101.39,102.89424752767056,102.06,102.97479076486631,103.41,104.49918858097595,103.34,104.88820902939987,104.05,105.95367757552509,104.85
B021010,담배,C,9.3,비계절ETS,99.85220078977608,99.77,99.85174968064108,99.77,99.8513015295756,99.77,99.8508561221647,99.77,99.85041367112116,99.77,99.84997407232716,99.77,99.84953737422374,99.77,99.84910317858386,99.77,99.84867179047217,99.77,99.84824316254743,99.77,99.84781725337295,99.77,99.84739397802785,99.77
D041020,하수도료,C,3.1,비계절ETS,122.30179183349567,121.96,122.2893494859646,122.33,122.6589615430853,122.33,122.64718061379243,122.57,122.88324145386663,125.15,125.53222011951468,131.86,132.50389334768954,131.86,132.45609762236643,131.86,132.4188108748088,131.86,132.38813732152272,132.31,132.83193662761175,132.31,132.80686181906037,132.31
D042020,쓰레기봉투료,C,0.7,비계절ETS,106.28441936368812,106.23,106.28412097894105,106.23,106.28382424682316,106.23,106.28352980210117,106.23,106.28323684579858,106.23,106.2993819522452,106.49,106.5427766392845,106.49,106.54248864810515,106.49,106.54220261769667,106.18,106.23178060343896,106.1,106.15146340469539,106.1,106.15118365297779,106.1
D042030,정화조청소료,C,0.5,비계절ETS,114.31029810040175,114.31,114.60614329849383,114.31,114.6243686529925,114.31,114.60733647757738,114.31,114.58894338397315,114.31,114.57284361393339,116.26,116.33948933392368,116.26,116.5693216533185,116.34,116.65727298731059,116.92,117.18156894025633,116.92,117.24027005789023,116.92,117.23127006681868,117.18
F021010,외래진료비,C,20.5,계절ETS,109.2153637627033,109.26,109.22822543310951,109.26,109.2510777345712,109.26,109.2713289035161,109.26,109.23696366882957,109.26,111.01590386509166,111.43,111.44264811527817,111.43,111.43051961395247,111.43,111.3686343605764,111.43,111.40155143151061,111.43,111.4305940185533,111.43,111.3834671600867,111.43
F021030,한방진료비,C,1.0,계절ETS,117.12003588339064,117.29,117.12082502450863,117.29,117.13523591931525,117.29,117.12378848867463,117.29,117.12186769536397,117.29,120.67956553187612,119.47,119.29729711930159,119.47,119.29780150726386,119.47,119.04929872464945,119.47,119.29759449473332,119.47,119.2978022425481,119.47,119.28569740046753,119.47
F021040,약국조제료,C,1.8,계절ETS,116.00148026817055,116.03,116.00192685825161,116.03,116.00234820606417,116.03,116.00274285576269,116.03,116.00309711705083,116.03,119.07151316712961,119.9,119.9121791987579,119.9,119.91925861899345,119.9,119.91514218562588,119.9,119.91226961905154,119.9,119.90976949128466,119.9,119.90751577138411,119.9
F022010,치과진료비,C,6.1,계절ETS,112.90028674087566,112.96,112.91519657886238,112.96,112.88868764764486,112.96,112.80008140987447,112.96,112.91516682850941,112.96,114.58599325832967,115.25,115.27227861253323,115.25,115.18852557413275,115.25,115.17735722869412,115.25,115.18877433616818,115.25,115.19814209221869,115.25,115.04879891751453,115.25
F031010,입원진료비,C,10.2,계절ETS,107.81569612576325,107.97,107.94259542027876,107.97,107.87792090052854,107.97,107.95537561575381,107.97,107.9250091295408,107.97,109.4201887897609,110.14,110.14615197423095,110.14,110.10161108473945,110.14,110.06533134995091,110.14,110.07211222733473,110.14,110.08914315820542,110.14,109.96761595704787,110.14
G023030,도로통행료,C,1.7,비계절ETS,97.28777411951822,97.28,97.28769798826511,97.28,97.28761122844597,97.28,97.28752546767396,97.28,97.28744068277116,97.28,97.28735693031454,95.82,95.88514079512625,95.82,95.82876370376474,95.82,95.82652014131214,95.82,95.82636111831945,95.82,95.82628473428952,95.82,95.82621234776137,95.82
G031010,열차료,C,1.7,비계절ETS,100.00914512049195,100.0,100.00902302421835,100.0,100.00890244087378,100.0,100.00878358157665,100.0,100.00866637525705,100.0,100.00855073974449,100.0,100.0084367546513,100.0,100.0083243194453,100.0,100.0082133985696,100.0,100.0081040146084,100.0,100.0079961337722,100.0,100.00788976997599,100.0
G031020,도시철도료,C,2.2,비계절ETS,119.8703450682346,120.08,120.17256789203911,120.08,120.18239580212858,120.08,120.1822188547138,120.08,120.18167338343254,120.08,120.18111483691776,120.08,120.18056184294156,120.08,120.1800101306211,120.08,120.17946012432829,120.08,120.17891895966457,120.08,120.17838029738137,120.08,120.17784250237113,120.08
G032010,시내버스료,C,6.8,비계절ETS,112.81124082634737,113.56,113.65114712773934,113.61,113.70067164411802,113.61,113.70017531504932,117.03,117.121286389627,117.03,117.12078762638316,117.03,117.12029200073223,117.03,117.1197995112824,117.03,117.11931010114357,116.96,117.04879264726262,116.96,117.04830960870642,116.96,117.04782952660298,116.96
G032020,시외버스료,C,1.0,비계절ETS,110.25331184223369,110.18,110.25291779395904,110.18,110.2525071621112,110.18,110.25210910152387,110.18,110.2517266857881,110.18,110.25130912267694,110.18,110.25093092668007,110.18,110.25054236494177,110.18,110.25015667039862,110.18,110.24977352172351,110.18,110.24939275482105,110.18,110.24901360913489,110.18
G032030,택시료,C,3.2,비계절ETS,122.86300727990604,122.84,122.85456686289754,122.84,122.8492231878166,122.84,122.84583997720229,123.27,123.36768347911583,123.27,123.33187369899791,123.47,123.55291356527479,123.79,123.91252466428041,123.82,123.90418268299608,123.82,123.87333216501845,123.82,123.85378105470986,123.82,123.84139581279568,124.42
G033020,국제항공료,C,2.9,비계절ETS,123.29507292413273,127.24,127.24003135595916,120.3,120.58010358056266,121.57,121.61159520630734,119.78,119.9124729082789,124.37,124.28332973969647,129.89,129.81580358971993,123.5,123.82276986426825,122.32,122.44643102336765,138.82,138.11224812169684,158.63,158.71684847776936,153.33,153.41406586513693,150.05
H011010,우편료,C,0.1,비계절ETS,110.0517960885472,109.99,110.0514562475923,109.99,110.0511141606162,109.99,110.0508014500183,109.99,110.05045076954228,109.99,110.05011988257894,109.99,110.04979103240717,109.99,110.04946417947498,109.99,110.04913946255346,109.99,110.04881685649731,109.99,110.0484964064231,109.99,110.04817808425936,123.56
H031010,유선전화료,C,0.4,비계절ETS,100.29773312195188,100.3,100.29990907512736,100.37,100.36735391944072,100.37,100.36989519928474,100.37,100.36999111471371,100.37,100.36999490665517,100.37,100.36999522199041,100.37,100.36999539938145,100.37,100.36999556610988,100.37,100.36999572639839,100.37,100.36999588017865,100.37,100.36999602994796,100.37
H031020,휴대전화료,C,29.8,비계절ETS,101.93168288138729,80.52,90.79485470411991,101.98,96.66886934268236,102.0,98.83452319643669,102.0,100.03915358496175,102.03,100.81559948912238,102.04,101.29791011007707,102.07,101.60196170026305,102.06,101.78179713029698,102.07,101.89463270550318,102.04,101.95143896804876,102.03,101.98210141033398,102.04
H031030,인터넷이용료,C,5.5,비계절ETS,100.61996390890154,100.62,100.61996492764847,100.62,100.61996591850985,100.62,100.61996688141396,100.62,100.6199678169091,100.62,100.61996872518971,100.62,100.61996960888952,100.62,100.61997046719448,100.62,100.61997130113016,100.62,100.61997211218352,100.62,100.61997289972423,100.62,100.61997366479162,100.62
I042070,방송수신료,C,2.4,비계절ETS,100.88521739485522,100.88,100.88516369753151,100.88,100.88511090751199,100.88,100.8850588372682,100.88,100.88500682148356,100.88,100.88495531900172,100.88,100.88490441831357,100.88,100.8848547522702,100.88,100.88480532141665,100.72,100.72456755383386,100.54,100.5443323166977,100.59,100.59433731856288,100.59
J011010,유치원납입금,C,1.8,비계절ETS,67.58055889592528,66.87,66.82843477078603,54.31,54.20907922805635,50.11,49.83725789108808,47.76,47.43568363445773,47.76,47.44901717743365,47.24,46.92766120388997,47.24,46.93981828774606,39.72,39.222627791306046,39.72,39.245981893360835,39.72,39.267276706082974,39.72,39.28679633029499,39.71
J031010,전문대학납입금,C,1.1,계절ETS,105.94065055647746,105.64,105.63658417532356,105.64,105.55943427066428,105.64,105.53248865984028,105.64,105.50027035802592,105.64,105.46208200853042,105.64,105.41140650693403,105.64,106.54319155425658,108.68,107.76231447558486,108.68,107.70202131571777,108.68,107.86565606439916,108.68,108.11255158694837,108.68
J031020,국공립대학교납입금,C,1.4,계절ETS,101.79368073848846,101.63,101.40242341254044,101.63,101.47039046850813,101.63,101.52347151930785,101.63,101.51092433470386,101.63,101.47663385540203,101.63,101.38101683987139,101.63,101.58866297441469,101.67,101.4800135261352,101.67,101.94156592584272,101.67,102.18385158755054,101.67,102.12410938688384,101.67
J031030,사립대학교납입금,C,8.6,계절ETS,105.27661839682928,104.9,104.96342801827187,104.97,104.9355216996586,104.97,104.9415158955816,104.97,104.89934922618136,104.97,104.83464806615306,104.97,104.7567938310508,104.97,105.96024441753771,107.92,106.24799304759703,107.92,106.72794368677904,107.92,107.08512346506053,107.92,107.35492866683313,107.92
J031040,국공립대학원납입금,C,0.4,계절ETS,106.26265472104558,106.55,106.37476427671747,106.55,106.48127702609987,106.55,106.57282727827383,106.55,106.6452946172139,106.55,106.69960709751152,106.55,106.7370244585274,106.55,108.90272045246795,107.95,108.29699848202134,107.95,107.90233182082805,107.95,107.71094471513001,107.95,107.6364376275515,107.95
J031050,사립대학원납입금,C,1.6,계절ETS,106.37912723202817,106.6,106.45507257721204,106.8,106.6238807578553,106.8,106.73139966444981,106.8,106.70638397525474,106.8,106.85445677239711,106.8,106.88027371926259,106.8,109.08856955060696,108.87,108.23625405691035,108.87,108.13010325820677,108.87,108.24467000482353,108.87,108.39751760650108,108.87
L031020,보육시설이용료,C,0.7,비계절ETS,85.45315263383368,84.91,84.91308736735175,84.85,84.8530335717671,84.78,84.7829777435005,84.78,84.78292614076862,84.84,84.84287691645594,84.68,84.68282413863473,84.55,84.55277800799291,69.81,69.8125664639138,69.81,69.8125209896834,69.81,69.81247653008286,69.81,69.81243283366159,69.81
L031030,요양시설이용료,C,0.9,비계절ETS,122.03806557025587,121.76,122.02792164852093,121.76,122.01845328848525,121.76,122.00971545464861,121.76,122.00121539030648,121.76,121.99326579210293,125.15,125.24978161740897,125.15,125.44547716224127,125.15,125.44871442893182,125.15,125.43972629323548,125.15,125.43059368901557,125.15,125.42202993112227,125.15
L031070,부동산중개수수료,C,0.8,비계절ETS,92.25106842554065,92.28,92.25126559066693,92.28,92.25146133831352,92.28,92.25165442148773,92.28,92.25184619265416,92.28,92.25203579464882,92.28,92.2522234964088,92.28,92.25240938675728,92.28,92.25259350446139,92.28,92.25277581937061,92.28,92.25295646520553,92.28,92.25313469762199,92.28
L031080,행정수수료,C,1.1,비계절ETS,98.69682322210497,98.67,98.69654978940017,98.67,98.69627946582426,98.67,98.69601221809351,98.67,98.69574793613049,98.67,98.69548674017523,98.67,98.69522844214927,98.67,98.69497299062184,99.56,99.55614553367658,99.56,99.58456619333245,99.56,99.58526446673463,99.56,99.585042957261,99.56
D051010,전기료,D,16.1,비계절ETS,126.4838793877455,126.47,126.48380260174338,142.16,142.18124428667613,142.16,142.18112843336064,142.16,142.181017743416,142.16,142.18090035454017,142.16,142.1807843214493,142.16,142.1806720930106,142.16,142.18055807435263,142.16,142.18044625595041,142.16,142.18033487952135,142.16,142.1802241488819,126.47
D052010,도시가스,D,11.5,비계절ETS,145.86251004321875,146.03,146.0657180347235,146.05,146.09747527202558,146.05,146.08550992287437,146.1,146.12319242895276,146.1,146.11987800214152,146.1,146.1129706496659,146.1,146.10792157170908,146.1,146.1047431914225,146.1,146.1028223280611,146.1,146.1016760972136,146.1,146.10099459687427,146.21
D052020,취사용LPG,D,0.9,회귀(오피넷),134.22736787623373,134.49,131.6594152235322,131.7,131.73471218763413,131.78,131.5686923158478,131.35,131.69959668402322,131.68,131.82385075723144,131.91,131.7223333242651,131.84,133.07519333492337,133.21,136.01441910630783,136.0,143.3543462157074,143.73,144.93607592744144,145.17,147.01985702057863,147.15
D053010,등유,D,2.4,회귀(오피넷),149.60885417559544,152.51,149.48404210124767,152.22,149.8787841695948,152.71,152.3096337334882,154.41,154.44542153923072,156.48,153.16520723150157,155.44,151.91465555001588,154.24,173.98974714571736,173.32,184.80459835187273,183.93,188.221051548643,187.1,188.8879060811505,187.97,184.8183236100396,184.08
D053020,지역난방비,D,1.6,비계절ETS,163.7789994629014,163.43,163.76184546034918,163.43,163.72208081177385,163.43,163.68614771365782,163.43,163.65468747044602,163.43,163.62720765107449,163.43,163.60323711258712,163.43,163.5823080001929,163.43,163.56401890504537,163.3,163.4152892825143,163.3,163.3961096654133,163.3,163.38445680347408,163.15
D053030,부탄가스,D,0.1,비계절ETS,142.70043470483304,139.54,141.14542510415944,142.66,141.80183064468466,142.48,142.1483651378341,144.17,143.26021585075958,138.56,141.00171772850143,143.63,142.1711943950994,140.42,141.30215460516186,139.87,140.45443586904258,144.66,142.40064671545974,139.41,141.01836432839218,147.05,143.95123417198008,152.57
G021010,휘발유,D,24.1,회귀(오피넷),119.83562297150961,119.91,119.39157028027388,119.28,119.63726228430555,119.4,123.68321901225492,123.39,125.30728979521673,125.41,122.66843196977818,122.43,121.50466183183411,121.2,132.39407459454765,131.6,143.41265850961366,143.01,145.25997508674448,144.69,144.76796353146187,144.48,135.76151117898212,135.46
G021020,경유,D,16.3,회귀(오피넷),128.3005780198084,128.29,127.87303530656963,127.69,128.3907713517381,128.03,135.3266175011197,134.64,137.96928018199407,138.09,133.71988560954415,133.22,132.63644372378656,132.15,153.00696891013644,152.52,165.67985341153485,164.9,167.89419298419193,167.13,167.28814346993624,166.93,156.26265713652427,155.79
G021030,자동차용LPG,D,2.8,회귀(오피넷),131.10720040184032,130.87,126.41548386176629,126.08,126.22412781699893,125.82,126.12147343184995,125.69,126.09119771031625,125.66,126.10163885318511,125.6,126.07483791722214,125.63,127.80715680970269,127.35,131.28388786814273,130.89,137.6978623166713,137.4,139.9561936612585,139.3,143.38432727713217,143.25
