품목코드,품목명,Tier,가중치,모델,pred_2025-08,actual_2025-08,raw_pred_2025-08,pred_2025-09,actual_2025-09,raw_pred_2025-09,pred_2025-10,actual_2025-10,raw_pred_2025-10,pred_2025-11,actual_2025-11,raw_pred_2025-11,pred_2025-12,actual_2025-12,raw_pred_2025-12,pred_2026-01,actual_2026-01,raw_pred_2026-01,pred_2026-02,actual_2026-02,raw_pred_2026-02,pred_2026-03,actual_2026-03,raw_pred_2026-03,pred_2026-04,actual_2026-04,raw_pred_2026-04,pred_2026-05,actual_2026-05,raw_pred_2026-05,pred_2026-06,actual_2026-06,raw_pred_2026-06,pred_2026-07,actual_2026-07,raw_pred_2026-07
E061060,살충제,A,0.3,비계절ETS,129.2819315301122,125.93,129.2819315301122,125.85796980021416,126.33,125.85796980021416,126.31323820817045,126.32,126.31323820817045,126.30431332597163,126.94,126.30431332597163,126.98216467791916,127.33,126.98216467791916,127.5333984790543,127.97,127.5333984790543,128.18028272333137,127.63,128.18028272333137,127.96414346454996,128.18,127.82928018601608,128.50734468294525,132.49,128.38461244299154,133.30080072615917,133.86,132.76820590968757,134.7382555171785,130.02,134.1600499590785,130.23566947574338,131.69,130.23566947574338
E061070,가정용비닐용품,A,0.6,비계절ETS,134.1394700221798,136.47,134.1394700221798,136.3584602311513,134.86,136.3584602311513,135.69148256590518,137.41,135.69148256590518,137.42562253191184,137.52,137.42562253191184,137.96969520111531,137.95,137.96969520111531,138.42739509826518,137.39,138.42739509826518,138.11352879919957,137.72,138.11352879919957,138.25944884840658,138.18,138.25944884840658,138.63198876853616,138.48,138.63198876853616,138.78714777712003,140.07,138.9459157018635,140.16094884570586,148.6,140.2167460874445,147.13110728355755,154.99,147.13110728355755
E061080,키친타월,A,1.0,비계절ETS,135.01526243745965,136.43,135.01526243745965,135.95780266180344,136.32,135.95780266180344,136.2877200485895,130.07,136.2877200485895,132.8037023474353,134.12,132.8037023474353,133.68379040945317,136.45,133.68379040945317,135.38911599853162,133.73,135.38911599853162,134.55196198203407,135.89,134.55196198203407,135.43272309763935,137.23,135.43272309763935,136.57824973025612,131.16,136.57824973025612,133.60589922545316,133.7,133.60589922545316,133.77101358571426,135.1,133.77101358571426,134.63703749325168,135.13,134.63703749325168
E061090,방향제,A,0.3,비계절ETS,137.3473221201647,133.33,136.86786996552368,135.57193015198703,133.59,135.57193015198703,134.96183079664831,134.28,134.96183079664831,134.98268437339777,135.38,134.98268437339777,135.54482670029773,134.37,135.54482670029773,134.54514647404207,134.14,135.3144413670891,134.24672798131164,134.72,135.062086316806,134.7187545161796,132.44,135.2145344868022,133.54056105431278,134.92,134.11560145841688,134.810705216557,132.85,134.810705216557,133.4419493076426,134.21,134.1041688622395,134.42393378823294,132.08,134.42393378823294
E061100,습기제거제,A,0.1,비계절ETS,135.76884256294042,134.32,135.76884256294042,134.4432941189213,137.14,134.4432941189213,137.07342629419526,147.34,137.07342629419526,147.03289444849378,143.01,147.03289444849378,143.19928658720468,149.44,143.19928658720468,149.1183081842208,149.57,149.1183081842208,149.60885479938156,149.63,149.60885479938156,149.69487060366043,149.62,149.69487060366043,149.69047736538352,149.82,149.69047736538352,149.8774928641219,149.8,149.8774928641219,149.87000710007305,145.93,149.87000710007305,146.2378132027267,145.77,146.2378132027267
E062010,가사도우미료,A,2.4,비계절ETS,120.58347417360126,120.37,120.58347417360126,120.61787686041096,120.47,120.61787686041096,120.71370519754502,120.78,120.71370519754502,120.92687416771427,120.94,121.0237961130338,121.10282520838092,120.93,121.18093018349072,121.08815744329637,122.03,121.16489707151422,122.28040601367036,122.18,122.28040601367036,122.42713721315964,122.54,122.42713721315964,122.7881512252541,122.89,122.7881512252541,123.13895006111176,123.45,123.13895006111176,123.7039969383016,123.61,123.7039969383016,123.8608039857749,123.8,123.8608039857749
E062020,간병도우미료,A,2.6,비계절ETS,138.27338866946042,138.01,138.27338866946042,138.1997635439531,138.1,138.28095105062607,138.23704448017253,138.17,138.33297231071396,138.22928722874892,138.4,138.36824426758102,138.50175041236517,138.47,138.6011592946743,138.5535175751273,141.53,138.6434053411508,142.13806270205467,142.15,142.13806270205467,142.75627951873264,142.73,142.75627951873264,143.3281093919721,144.29,143.3281093919721,145.05109661342965,144.43,145.05109661342965,145.0734039081699,144.46,145.0734039081699,145.00999280423633,145.0,145.00999280423633
F011010,감기약,A,0.4,비계절ETS,128.06899487883504,128.25,128.06899487883504,128.37704861071913,128.3,128.37704861071913,128.38413622681952,128.31,128.38413622681952,128.3581608213714,128.4,128.3581608213714,128.45508128488925,128.66,128.45508128488925,128.77423237779055,128.52,128.77423237779055,128.5354254698934,128.52,128.5354254698934,128.52824027335586,128.56,128.52824027335586,128.57743524656144,128.46,128.57743524656144,128.4367494191234,128.44,128.4367494191234,128.421058845611,128.48,128.421058845611,128.4829005355407,128.49,128.4829005355407
F011020,진통제,A,0.4,비계절ETS,119.69136147920524,119.76,119.69136147920524,119.8135939464517,119.68,119.8135939464517,119.6207262475456,119.61,119.6207262475456,119.55437877158236,119.48,119.55437877158236,119.37862486667774,119.4,119.37862486667774,119.33524451593384,119.42,119.33524451593384,119.43300900465292,119.64,119.43300900465292,119.80882959385976,119.73,119.80882959385976,119.804774216682,119.59,119.804774216682,119.48544976689452,119.51,119.48544976689452,119.44514498769918,119.74,119.44514498769918,119.91376608084684,120.04,119.91376608084684
F011030,소화제,A,0.3,비계절ETS,122.862365100142,122.98,122.862365100142,123.1307728621658,123.33,123.1307728621658,123.51312976503684,123.48,123.51312976503684,123.61610499681406,123.6,123.61610499681406,123.70383241211304,123.62,123.70383241211304,123.67677469600729,123.59,123.67677469600729,123.6082010326361,123.6,123.6082010326361,123.61198809536542,123.69,123.61198809536542,123.72405820737916,123.67,123.72405820737916,123.68029302292835,123.55,123.68029302292835,123.51736913807784,123.6,123.51736913807784,123.59981051488828,123.42,123.59981051488828
F011040,위장약,A,0.2,비계절ETS,106.8552274896626,106.78,106.8552274896626,106.78472466842692,106.88,106.78472466842692,106.88496040145591,106.82,106.88496040145591,106.42139455163814,106.98,106.82450999862684,106.98500732707012,107.03,106.98500732707012,107.0350224237308,107.28,107.0350224237308,107.28589496614038,107.38,107.28589496614038,107.44308663052682,107.53,107.38609860907192,107.59836869966527,107.73,107.53651807227487,107.8248504282328,107.97,107.7371555679243,108.07340255468623,108.0,107.97797225130746,108.1009300450208,108.03,108.00779623406578
F011050,진해거담제,A,0.2,비계절ETS,113.65865578212956,113.37,113.65865578212956,113.49286730677008,113.54,113.49286730677008,113.66604784806354,113.55,113.66604784806354,113.5913091704492,113.71,113.5913091704492,113.80710704909156,113.76,113.80710704909156,113.81460495809448,113.83,113.81460495809448,113.8829789815618,113.8,113.8829789815618,113.79932896119914,114.36,113.79932896119914,114.65553830842444,115.14,114.65553830842444,115.6476794254764,115.14,115.6476794254764,115.28459630391644,115.16,115.28459630391644,115.210516706671,115.2,115.210516706671
F011060,소염진통제,A,0.6,비계절ETS,115.53737167898385,115.44,115.53737167898385,115.49300555394228,115.55,115.49300555394228,115.61274098394313,115.54,115.61274098394313,115.58436660842598,115.54,115.58436660842598,115.53685675316619,115.53,115.57282602098998,115.55213386723014,115.47,115.55213386723014,115.47347479650792,115.47,115.47347479650792,115.47256423734768,115.5,115.47256423734768,115.50831195866404,115.6,115.50831195866404,115.62742771938724,115.56,115.62742771938724,115.5718272167827,115.48,115.5718272167827,115.47173692787597,115.45,115.47173692787597
F011070,피부질환제,A,0.3,비계절ETS,113.89137064457888,114.08,113.89137064457888,114.19486831669968,114.18,114.19486831669968,114.26292507565522,114.22,114.26292507565522,114.26046048014597,114.34,114.26046048014597,114.42031021230568,114.41,114.42031021230568,114.4680337836028,114.58,114.4680337836028,114.69391007974215,114.45,114.69391007974215,114.39445637495724,114.61,114.39445637495724,114.69470277256572,114.8,114.69470277256572,114.93092886702712,114.84,114.93092886702712,114.89026798480457,115.22,114.89026798480457,115.45732652308224,115.23,115.45732652308224
F011080,치과구강용약,A,0.3,비계절ETS,112.27358009717332,112.23,112.27358009717332,112.2251208001338,112.15,112.2251208001338,112.13274726102786,112.15,112.13274726102786,112.13926409018438,112.18,112.13926409018438,112.17864937684271,112.14,112.17864937684271,112.13205253028238,112.11,112.13205253028238,112.09972361683946,112.11,112.09972361683946,112.10360486499069,111.98,112.10360486499069,111.95292090300542,111.87,111.95292090300542,111.83359089526792,111.79,111.83359089526792,111.75311702620417,111.81,111.75311702620417,111.7906096497068,111.87,111.7906096497068
F011090,조제약,A,5.8,비계절ETS,93.55911113738463,93.49,93.55911113738463,93.43991914066834,93.3,93.43991914066834,93.25365478886816,93.3,93.25365478886816,93.2432771183613,93.21,93.2432771183613,93.08198379028542,92.95,93.16179008014817,92.82831421607246,92.83,92.9113930569654,92.73160632012141,92.78,92.78052085236102,92.68493604631938,92.78,92.72699155005662,92.72770289799752,92.78,92.72770289799752,92.7326501155978,92.56,92.7326501155978,92.52716986043087,92.45,92.52716986043087,92.40884070174803,92.45,92.40884070174803
F011100,한방약,A,2.7,비계절ETS,132.5881363218293,132.65,132.5881363218293,132.77889524778277,132.78,132.77889524778277,132.8991307738073,133.11,132.8991307738073,133.34010597324888,133.17,133.34010597324888,133.28650194421644,133.32,133.28650194421644,133.43921720494882,134.03,133.43921720494882,134.55461654362335,133.86,134.4818152902067,133.9421159479525,133.91,133.9421159479525,133.9415903971789,134.1,133.9415903971789,134.2171214348743,134.27,134.2171214348743,134.41088316018053,134.27,134.41088316018053,134.3204757734423,134.42,134.3204757734423
F011110,인삼,A,0.3,비계절ETS,99.40505934332069,99.64,99.40505934332069,100.022220570052,99.67,100.022220570052,99.720762258617,99.51,99.720762258617,99.39795132544684,99.52,99.39795132544684,99.51874701290924,99.86,99.51874701290924,100.10617128810816,101.56,100.10617128810816,102.81289463960714,105.69,102.81289463960714,108.82981973931273,108.96,108.82981973931273,112.04028375328505,112.59,111.56891837968516,116.03230528612667,117.48,115.4377555246336,122.08149450202872,123.28,121.29492516045433,128.80471400123304,127.41,127.85376247441316
F011120,홍삼,A,1.1,비계절ETS,106.5699640534819,106.57,106.5699640534819,106.56997895960532,106.57,106.56997895960532,106.569987682947,111.11,106.569987682947,108.9064244350253,111.11,108.45238296961988,110.36522132850482,111.11,109.64543606541042,111.19098694517939,111.11,110.32475577866096,111.63170234024838,100.0,110.68695289122093,106.36935706819732,111.11,106.36935706819732,108.2395724013164,111.11,108.2395724013164,109.25070359584132,100.0,109.25070359584132,106.152912707081,111.11,106.152912707081,107.79237333158656,111.11,107.79237333158656
F011130,비타민제,A,1.2,비계절ETS,112.54758604159773,112.51,112.54758604159773,112.51090526457314,112.46,112.51090526457314,112.45151261660116,112.31,112.45151261660116,112.24104177970818,112.37,112.27705620183606,112.35352040414884,112.35,112.35352040414884,112.33565130590728,112.26,112.33565130590728,112.23376106349544,112.28,112.23376106349544,112.26262645073744,112.35,112.26262645073744,112.34971664824384,112.76,112.34971664824384,112.83169658849882,113.04,112.83169658849882,113.14841708481364,113.18,113.14841708481364,113.35910320411807,113.34,113.28829011828772
F011140,건강기능식품,A,6.5,비계절ETS,103.61353393276308,104.02,103.66602709950804,103.93798423461268,104.02,103.93798423461268,104.00535635085866,104.02,104.00535635085866,104.022004041105,104.02,104.022004041105,104.02609695234288,103.34,104.02609695234288,103.51523454980048,103.01,103.51523454980048,103.1394749696842,102.68,103.1394749696842,102.7975669412998,104.02,102.7975669412998,103.72255692080168,102.68,103.72255692080168,102.79905391605644,102.68,102.94634735355984,102.5778363248538,102.68,102.7515640936027,102.59046600411752,102.68,102.70274048699238
F011150,유산균,A,1.2,비계절ETS,102.85697305430509,101.89,101.78000517027188,102.57802155060469,102.37,101.8514897641572,102.55215819595789,102.26,102.0607990188016,102.54398690589355,102.38,102.1639404401152,102.54083171033575,102.0,102.2730668006716,102.33302905822728,102.02,102.21887435950951,102.18860506889132,101.92,102.18860506889132,102.13438497977543,98.38,102.13438497977543,100.9762745425952,101.84,100.9762745425952,101.07303093773749,101.46,101.07303093773749,101.08714595234612,101.46,101.08714595234612,101.1400178487538,101.46,101.1400178487538
F011160,병원약품,A,3.5,비계절ETS,93.23105577514757,93.29,93.23105577514757,93.2057662879136,93.13,93.2057662879136,93.05790025881736,93.13,93.05790025881736,93.04511972376376,93.07,93.04511972376376,92.98991175772632,92.81,92.98991175772632,92.74853352764428,92.62,92.74853352764428,92.55313239767456,92.58,92.55313239767456,92.5000352236322,92.58,92.5000352236322,92.49599199254416,92.58,92.49599199254416,92.49641101121632,92.4,92.49641101121632,92.33231357242856,92.24,92.33231357242856,92.17190113828964,92.24,92.17190113828964
F012010,종이기저귀,A,1.4,비계절ETS,116.16033532147917,116.74,116.16033532147917,116.6108591189892,116.33,116.6108591189892,116.46057672007312,115.94,116.46057672007312,116.14276353961708,116.07,116.14276353961708,116.13701633657584,116.68,116.13701633657584,116.560628884244,117.1,116.560628884244,116.98189765224282,115.72,116.98189765224282,116.1470597280552,116.95,116.1470597280552,116.75003780989418,115.64,116.75003780989418,116.02270227149158,116.86,116.02270227149158,116.64743985861942,117.1,116.64743985861942,117.0051805207782,116.62,117.0051805207782
F012020,생리대,A,1.0,비계절ETS,117.9693957103235,120.04,117.9693957103235,119.22746482179774,120.17,119.22746482179774,119.8449783803662,120.46,119.8449783803662,120.29193726167968,111.57,120.29193726167968,115.4244998710148,118.81,115.4244998710148,117.23296696323428,119.27,117.23296696323428,118.30820149263636,111.5,118.30820149263636,114.69613388527615,119.55,114.69613388527615,117.0251539661062,108.71,117.0251539661062,112.85944586935624,110.24,112.85944586935624,111.19640267991994,109.46,111.19640267991994,109.90244969290744,110.64,109.90244969290744
F012030,마스크,A,1.6,비계절ETS,71.1459868327587,71.07,71.037265335116,71.13506046368889,71.04,71.02590102491406,71.09314588554786,70.9,71.00276895786561,70.89318138005581,71.09,70.89318138005581,71.01287514429002,71.12,71.01287514429002,71.0665210916485,71.1,71.0665210916485,71.09428394708196,70.82,71.06613524047096,70.85536938607736,70.62,70.85536938607736,70.65425971374793,70.62,70.65425971374793,70.6071038330541,70.76,70.6071038330541,70.70325870696036,70.7,70.70325870696036,70.68230321076541,70.88,70.68230321076541
F012040,반창고,A,0.1,비계절ETS,102.19636827998028,102.13,102.19636827998028,102.16247821427396,102.24,102.16247821427396,102.26367645927137,102.13,102.26367645927137,102.16664794977518,102.13,102.16664794977518,102.15939514806134,102.07,102.15939514806134,102.10194421987744,102.09,102.10194421987744,102.11653598170302,102.09,102.11653598170302,102.1171445156178,102.19,102.1171445156178,102.21100415508938,102.26,102.21100415508938,102.2829453394884,102.42,102.2829453394884,102.43849731797084,103.07,102.43849731797084,103.08007844392044,103.25,103.08007844392044
F012050,안경,A,1.0,비계절ETS,101.52060842494345,101.48,101.52060842494345,101.48036983526144,101.56,101.48036983526144,101.56059778517972,101.48,101.56059778517972,101.48022280973518,101.63,101.48022280973518,101.63069318305122,101.78,101.63069318305122,101.78125355412529,101.8,101.78125355412529,101.80117217874704,101.91,101.80117217874704,101.95420006193825,101.85,101.91163099654824,101.8510214602933,101.64,101.8510214602933,101.64000860300789,101.61,101.64000860300789,101.6099109171448,101.61,101.6099109171448,101.6099242634185,101.88,101.6099242634185
